Source,Target,Type,Id,Label,Weight
2445340786,42475251,Undirected,27790,,1
2473602886,2473602889,Undirected,27791,,2
2473602886,2473602887,Undirected,27792,,1
2473602887,2473602890,Undirected,27794,,1
2473602887,2473602889,Undirected,27795,,1
2473602889,2307703075,Undirected,27797,,1
2473602890,2473602893,Undirected,27798,,2
2473602890,2473602889,Undirected,27799,,1
2541482508,2317435517,Undirected,27805,,1
2543148284,2995821108,Undirected,27809,,1
2543148391,1942054750,Undirected,27810,,1
2543148391,42499323,Undirected,27811,,1
2543261715,452383816,Undirected,27812,,1
2543261715,3550779108,Undirected,27813,,1
2547353412,2317435506,Undirected,27815,,1
2547381199,10694159055,Undirected,27819,,1
2547411482,12426968819,Undirected,27822,,1
2548096493,42498769,Undirected,27823,,1
2552762860,42508933,Undirected,27831,,1
2552762860,1167470882,Undirected,27832,,1
2552916676,42480619,Undirected,27833,,1
2553290340,42476952,Undirected,27837,,1
2553290340,42477402,Undirected,27838,,1
2563083400,2279574045,Undirected,27841,,1
2563083400,2563083423,Undirected,27842,,1
2563083423,42526249,Undirected,27843,,1
2563083423,2279612174,Undirected,27844,,1
2563105315,42483699,Undirected,27845,,1
2563105315,2279612185,Undirected,27846,,1
2563107373,42526244,Undirected,27847,,1
2563107373,2279612172,Undirected,27848,,1
2564942589,9658355125,Undirected,27853,,2
2566334944,42479725,Undirected,27854,,1
2568052329,9752127035,Undirected,27858,,2
2568052329,9752127034,Undirected,27859,,1
2571516523,7359964632,Undirected,27863,,1
2620907638,2620907639,Undirected,27868,,1
2620907639,42521616,Undirected,27869,,1
2620907639,2620907640,Undirected,27870,,1
2620907640,2620907641,Undirected,27871,,1
2620907641,42524046,Undirected,27874,,1
2620907641,2620907642,Undirected,27875,,1
2620907642,2620907643,Undirected,27876,,1
2620907643,2620907644,Undirected,27879,,1
2620907644,2620907645,Undirected,27883,,1
2620907645,11345746202,Undirected,27884,,1
2620907647,2620907648,Undirected,27887,,1
2620907648,2620907649,Undirected,27890,,1
2620907649,2620907650,Undirected,27893,,1
2620907650,2620907651,Undirected,27896,,1
2620907651,2620907652,Undirected,27899,,1
2620907651,42521214,Undirected,27900,,1
2620907652,1372888721,Undirected,27901,,1
2620907652,2620907653,Undirected,27902,,1
2620907653,42465807,Undirected,27903,,1
2631946239,42463294,Undirected,27904,,1
2687331105,42469329,Undirected,27906,,1
2687331105,42472714,Undirected,27907,,1
2696777590,42494924,Undirected,27908,,1
2799410691,42495208,Undirected,27910,,1
2799410691,2799410694,Undirected,27911,,1
2799410694,42493907,Undirected,27912,,1
2800213207,42493984,Undirected,27914,,1
2800213208,2800213207,Undirected,27916,,1
2800213212,2800213208,Undirected,27918,,1
2800213217,2800213212,Undirected,27920,,1
2800213218,2800213217,Undirected,27923,,1
2800213219,9534351409,Undirected,27926,,2
2800213219,5488816591,Undirected,27927,,2
2800223411,2317413073,Undirected,27928,,1
2800223414,7153674988,Undirected,27930,,1
2800223415,2800223414,Undirected,27932,,1
2800241803,2800241804,Undirected,27934,,1
2800241804,42465047,Undirected,27936,,1
2806744590,42467281,Undirected,27938,,1
2806744590,1942054569,Undirected,27939,,1
2806744591,42476272,Undirected,27940,,1
2806744591,2806744592,Undirected,27941,,1
2806744592,42467258,Undirected,27942,,1
2806744592,2806744595,Undirected,27943,,1
2806744593,42530773,Undirected,27944,,1
2806744593,2806744590,Undirected,27945,,1
2806744595,42519976,Undirected,27946,,1
2806744595,2806744597,Undirected,27947,,1
2806744596,42494641,Undirected,27948,,1
2806744596,9650484405,Undirected,27949,,1
2806744597,42467259,Undirected,27950,,1
2806744597,9650484403,Undirected,27951,,1
2806744598,42494090,Undirected,27952,,1
2806744598,2806744596,Undirected,27953,,1
2806744600,9898494216,Undirected,27954,,1
2806744600,9898494212,Undirected,27955,,1
2806745701,42512583,Undirected,27956,,1
2806745701,2806744598,Undirected,27957,,1
2806745703,9898516619,Undirected,27958,,1
2806745703,9898516620,Undirected,27959,,1
2806745706,9650484401,Undirected,27962,,1
2806745709,2806745706,Undirected,27964,,1
2806833913,1942054005,Undirected,27967,,1
2806921332,2806921334,Undirected,27969,,1
2807151238,42470105,Undirected,27972,,1
2807151238,9563830622,Undirected,27973,,1
2807151246,2317413065,Undirected,27974,,1
2807151246,2317413063,Undirected,27975,,1
2807212487,42464813,Undirected,27977,,1
2807212487,2922393073,Undirected,27978,,1
2807212491,2807212487,Undirected,27979,,1
2842882700,9907586242,Undirected,27985,,1
2842884234,42502401,Undirected,27986,,1
2842884234,3026465379,Undirected,27987,,1
2862088741,42477632,Undirected,27994,,1
2868468754,42530580,Undirected,27995,,1
2868468754,10822355259,Undirected,27996,,1
2872884193,42504742,Undirected,27998,,1
2922393068,42472614,Undirected,28000,,1
2922393069,42464067,Undirected,28001,,1
2922393070,2922393069,Undirected,28003,,1
2922393071,2922393070,Undirected,28005,,1
2922393072,2922393071,Undirected,28007,,1
2922393072,42464810,Undirected,28008,,1
2922393073,2922393072,Undirected,28009,,1
2932139064,42488827,Undirected,28010,,1
2954866483,2954866488,Undirected,28013,,1
2954866483,1260335139,Undirected,28014,,1
2954866488,2954866519,Undirected,28015,,1
2954866488,2954866560,Undirected,28016,,1
2954866519,42474924,Undirected,28017,,1
2954866519,2954866546,Undirected,28018,,1
2954866520,597748763,Undirected,28019,,1
2954866520,2954866519,Undirected,28020,,1
2954866546,2954866483,Undirected,28021,,1
2954866546,597748793,Undirected,28022,,1
2954866560,2954866520,Undirected,28023,,1
2954866560,597748742,Undirected,28024,,1
2969849194,42473262,Undirected,28027,,1
2969849195,42495193,Undirected,28028,,1
2969849195,42486657,Undirected,28029,,1
2987758869,42500689,Undirected,28030,,1
2987758869,4660170670,Undirected,28031,,1
2987758870,2987758869,Undirected,28032,,1
2987758870,2987758904,Undirected,28033,,1
2987758871,2987758870,Undirected,28034,,1
2987758871,42499733,Undirected,28035,,1
2987758873,2987758874,Undirected,28036,,1
2987758873,2987758871,Undirected,28037,,1
2987758874,42501788,Undirected,28038,,1
2987758874,2987758875,Undirected,28039,,1
2987758875,2987758876,Undirected,28040,,1
2987758875,2987758879,Undirected,28041,,1
2987758876,42493365,Undirected,28042,,1
2987758876,2987758873,Undirected,28043,,1
2987758879,5052125058,Undirected,28044,,2
2987758879,7725544404,Undirected,28046,,1
2987758883,42513154,Undirected,28047,,1
2987758883,7725544400,Undirected,28048,,1
2987758886,5051959089,Undirected,28049,,2
2987758886,2987758888,Undirected,28050,,1
2987758888,42467934,Undirected,28052,,1
2987758888,2987758892,Undirected,28053,,1
2987758892,2987758894,Undirected,28054,,1
2987758892,42467934,Undirected,28055,,1
2987758893,5051959089,Undirected,28056,,1
2987758893,2987758892,Undirected,28057,,1
2987758894,42467929,Undirected,28058,,1
2987758894,2987758896,Undirected,28059,,1
2987758895,2987758894,Undirected,28060,,1
2987758895,2987758893,Undirected,28061,,1
2987758896,2987758897,Undirected,28062,,1
2987758896,2987758898,Undirected,28063,,1
2987758897,42466389,Undirected,28064,,1
2987758897,2987758895,Undirected,28065,,1
2987758898,2987758899,Undirected,28066,,1
2987758898,2987758900,Undirected,28067,,1
2987758899,42466389,Undirected,28068,,1
2987758899,2987758897,Undirected,28069,,1
2987758900,42467912,Undirected,28070,,1
2987758900,2987758902,Undirected,28071,,1
2987758901,2987758900,Undirected,28072,,1
2987758901,2987758899,Undirected,28073,,1
2987758902,42464290,Undirected,28074,,1
2987758902,42502920,Undirected,28075,,1
2987758904,42499740,Undirected,28076,,1
2987758904,42486604,Undirected,28077,,1
2991742348,5481915324,Undirected,28078,,2
2991742348,4593135584,Undirected,28080,,1
2995821108,2995821107,Undirected,28083,,1
2995821108,1942054628,Undirected,28084,,1
3026465132,4209410683,Undirected,28086,,1
3026465132,597844596,Undirected,28087,,1
3026465379,2842882700,Undirected,28090,,1
3154320973,3154320975,Undirected,28092,,2
3154320973,3659161914,Undirected,28093,,2
3154320973,42502881,Undirected,28094,,1
3154320975,3154320979,Undirected,28095,,2
3174844139,3174844149,Undirected,28100,,1
3174844140,42483440,Undirected,28101,,1
3174844140,465132522,Undirected,28102,,1
3174844141,3174844139,Undirected,28103,,1
3174844145,598054754,Undirected,28105,,1
3174844149,3174844145,Undirected,28106,,1
3174844149,42499341,Undirected,28107,,1
3216974460,3216975861,Undirected,28108,,1
3216975861,248606379,Undirected,28111,,1
3291686131,3502323631,Undirected,28114,,1
3413665526,494509167,Undirected,28120,,1
3425083854,42474783,Undirected,28121,,1
3425083854,4205375731,Undirected,28122,,1
3430220598,3430220599,Undirected,28124,,2
3430220598,5481915294,Undirected,28125,,2
3430220599,3430220601,Undirected,28127,,2
3430220604,42516624,Undirected,28130,,1
3502256520,3502256527,Undirected,28135,,1
3502364220,3502364222,Undirected,28143,,1
3502364222,3502364223,Undirected,28145,,1
3509302807,42467539,Undirected,28149,,1
3509302807,3509302808,Undirected,28151,,2
3509302809,42488386,Undirected,28154,,1
3509302809,3509302810,Undirected,28156,,2
3509302810,3509302811,Undirected,28160,,2
3509302812,42525385,Undirected,28165,,1
3509309093,3509309094,Undirected,28166,,1
3509309094,3509309095,Undirected,28169,,1
3509309095,3509309096,Undirected,28172,,1
3509309096,3509309097,Undirected,28177,,1
3509309097,42533770,Undirected,28180,,1
3513768184,42522512,Undirected,28181,,1
3513768184,9863961035,Undirected,28182,,2
3513964779,42485829,Undirected,28184,,1
3513964779,4504057414,Undirected,28187,,1
3513970467,3513970468,Undirected,28189,,1
3513970468,3514028078,Undirected,28191,,1
3513970471,4504057414,Undirected,28192,,2
3513970471,3513964779,Undirected,28193,,1
3514013114,42493512,Undirected,28194,,1
3514013114,42515739,Undirected,28196,,1
3514016521,42493507,Undirected,28197,,1
3514016521,3514016522,Undirected,28198,,1
3514016522,3514028081,Undirected,28199,,2
3514016522,42465114,Undirected,28201,,1
3514023982,3514028078,Undirected,28202,,1
3514023982,42485476,Undirected,28203,,1
3514028076,3514023982,Undirected,28205,,1
3514028077,3514028076,Undirected,28207,,3
3514028078,10816293293,Undirected,28208,,1
3514028078,11582570283,Undirected,28209,,1
3514028080,42465114,Undirected,28210,,1
3514028080,3514028081,Undirected,28211,,1
3514028081,3514028082,Undirected,28214,,1
3514028082,3514016521,Undirected,28215,,1
3514028082,11377102512,Undirected,28216,,1
3514057277,3514063839,Undirected,28218,,1
3514057281,42490054,Undirected,28219,,1
3514057281,3514060782,Undirected,28220,,1
3514060780,3514060781,Undirected,28221,,3
3514060781,3514057281,Undirected,28224,,1
3514060782,11374643653,Undirected,28225,,1
3514060782,42472428,Undirected,28226,,1
3514072653,3514072654,Undirected,28229,,2
3514072653,11377023695,Undirected,28231,,2
3514072654,42485802,Undirected,28233,,1
3527276326,452274107,Undirected,28235,,1
3527276327,3527276326,Undirected,28237,,1
3527276331,5835053555,Undirected,28239,,1
3527276331,3527276327,Undirected,28240,,1
3527276336,4202905069,Undirected,28242,,1
3534052835,2317413063,Undirected,28247,,1
3534079545,4207995533,Undirected,28248,,2
3534079545,42481987,Undirected,28249,,1
3539722831,42502945,Undirected,28251,,1
3546001690,3546001691,Undirected,28252,,1
3546001691,42508988,Undirected,28254,,1
3546001691,3546001692,Undirected,28255,,1
3546001692,42478881,Undirected,28256,,1
3546001692,3546004693,Undirected,28257,,1
3546004693,3546004694,Undirected,28258,,1
3546004693,42508983,Undirected,28259,,1
3546004694,3546004695,Undirected,28260,,1
3546004695,42498997,Undirected,28261,,1
3546004695,3546004696,Undirected,28262,,1
3546004696,3546004697,Undirected,28263,,1
3546004697,42508980,Undirected,28264,,1
3546004697,42485888,Undirected,28265,,1
3547496117,598227849,Undirected,28267,,1
3547496117,42478281,Undirected,28268,,1
3547496117,42497685,Undirected,28269,,1
3547496117,3550730845,Undirected,28270,,1
3547815597,42514702,Undirected,28272,,1
3550730845,5882645202,Undirected,28273,,1
3550776576,4311858367,Undirected,28274,,2
3550776576,4311932422,Undirected,28275,,2
3550776576,42470271,Undirected,28276,,1
3550779104,7888207056,Undirected,28277,,2
3550779104,4311858367,Undirected,28279,,2
3550779108,3551018100,Undirected,28280,,1
3550779109,5375734347,Undirected,28281,,2
3550779110,7888332990,Undirected,28283,,2
3550803544,5375734352,Undirected,28284,,2
3550803544,7887390796,Undirected,28285,,1
3551018100,3550779110,Undirected,28286,,1
3551018100,7888207053,Undirected,28287,,1
3552687139,598035407,Undirected,28288,,1
3552687139,10142828160,Undirected,28289,,1
3552687146,3552687139,Undirected,28290,,1
3552687147,3552687146,Undirected,28292,,1
3552722301,42499465,Undirected,28294,,1
3564478995,3564478996,Undirected,28298,,1
3564478996,42471644,Undirected,28302,,1
3572673532,10314873084,Undirected,28303,,1
3574731739,5882645201,Undirected,28304,,1
3574847193,3574847194,Undirected,28305,,1
3581169294,3611735265,Undirected,28312,,1
3581169296,3581169294,Undirected,28315,,1
3611735243,4202694075,Undirected,28319,,2
3611735245,5511359110,Undirected,28321,,2
3611735245,4163939391,Undirected,28322,,1
3611735246,42532265,Undirected,28323,,1
3611735246,3611735245,Undirected,28324,,1
3611735247,3611735246,Undirected,28325,,1
3611735248,3611735247,Undirected,28328,,1
3611735249,3611735248,Undirected,28330,,1
3611735251,3611735249,Undirected,28332,,1
3611735253,3611735251,Undirected,28334,,1
3611735255,4089962899,Undirected,28336,,1
3611735255,7167606524,Undirected,28337,,2
3611735256,3611735255,Undirected,28339,,1
3611735257,3611735256,Undirected,28340,,1
3611735258,9904374272,Undirected,28342,,2
3611735258,3611735257,Undirected,28343,,1
3611735260,9904374271,Undirected,28344,,2
3611735260,3611735258,Undirected,28345,,1
3611735262,3611735263,Undirected,28346,,2
3611735262,3611735260,Undirected,28347,,1
3611735263,9904374271,Undirected,28349,,1
3611735265,3611735262,Undirected,28353,,1
3611735265,3611735263,Undirected,28354,,1
3638517324,9904942363,Undirected,28357,,2
3639409450,10131859162,Undirected,28361,,4
3659036036,3659036040,Undirected,28365,,2
3659036040,42522933,Undirected,28367,,1
3664938569,42484739,Undirected,28373,,1
3672622918,42469888,Undirected,28374,,1
3695441637,42465107,Undirected,28377,,1
3695441638,11374643653,Undirected,28382,,1
3699379564,598202924,Undirected,28383,,1
3699379567,2631946239,Undirected,28384,,1
3699379567,598228119,Undirected,28385,,1
3699379571,3699379567,Undirected,28386,,1
3789327965,42488710,Undirected,28393,,1
3853846422,42467396,Undirected,28396,,1
3853853838,42471133,Undirected,28399,,1
3853853838,5006362400,Undirected,28400,,2
3853864315,4205203589,Undirected,28402,,2
4026460324,42460992,Undirected,28405,,1
4026460325,4026460331,Undirected,28409,,2
4026460327,4026460347,Undirected,28411,,1
4026460331,4026460347,Undirected,28413,,1
4026460336,1955950379,Undirected,28415,,1
4026460336,4026460327,Undirected,28416,,1
4026460347,598348982,Undirected,28417,,1
4026460347,42487339,Undirected,28418,,1
4026460351,4026460331,Undirected,28420,,1
4026478027,598424724,Undirected,28421,,1
4089962899,3611735253,Undirected,28427,,1
4089962899,7167606522,Undirected,28428,,2
4105517615,4504057413,Undirected,28429,,2
4105517616,4504057413,Undirected,28430,,2
4105517616,3513970471,Undirected,28431,,1
4133858618,4133858618,Undirected,28433,,1
4136067975,4136067977,Undirected,28434,,2
4136067977,42490236,Undirected,28438,,1
4136544440,2543261715,Undirected,28439,,1
4158751333,42461379,Undirected,28440,,1
4163939391,3611735243,Undirected,28441,,1
4163939391,5511359246,Undirected,28442,,1
4202609198,42491468,Undirected,28443,,1
4202609198,42491478,Undirected,28444,,1
4202694070,2317435545,Undirected,28445,,1
4202694071,10694161439,Undirected,28448,,1
4202694075,2317413018,Undirected,28453,,1
4202694083,10694159060,Undirected,28455,,2
4202786882,4202786883,Undirected,28457,,1
4202786883,4202786885,Undirected,28458,,2
4202786885,42495705,Undirected,28460,,1
4202786885,4202786887,Undirected,28461,,1
4202786887,42495700,Undirected,28462,,1
4202786887,4202789390,Undirected,28463,,1
4202789390,4202789394,Undirected,28465,,1
4202789394,4202789396,Undirected,28468,,1
4202789396,5314096934,Undirected,28469,,1
4202789396,5314096941,Undirected,28470,,1
4202850339,2317435506,Undirected,28471,,1
4202850339,10694161436,Undirected,28473,,2
4202905066,42491937,Undirected,28474,,1
4202905066,5835053555,Undirected,28475,,1
4202905069,4202932333,Undirected,28476,,1
4202905069,5835053548,Undirected,28477,,1
4202932331,42509869,Undirected,28478,,1
4202932331,42479444,Undirected,28479,,1
4202932333,3527276331,Undirected,28480,,1
4202932333,4202932331,Undirected,28481,,1
4202932334,5835053548,Undirected,28482,,1
4202932334,42473131,Undirected,28483,,1
4202932335,4202932334,Undirected,28484,,1
4202932337,4202932335,Undirected,28485,,1
4202932338,4202932337,Undirected,28486,,1
4203227192,4729824989,Undirected,28488,,2
4203227199,4729784495,Undirected,28491,,2
4203227199,4203227200,Undirected,28492,,2
4204397134,1167470882,Undirected,28498,,1
4204835189,42478701,Undirected,28500,,1
4205083407,12602221226,Undirected,28502,,1
