Id,accident_count,street_name
42482183,0,"Marcy Avenue, Rutledge Street"
42482192,1,"Marcy Avenue, Lynch Street"
42482198,1,"Marcy Avenue, Middleton Street"
42482202,0,"Marcy Avenue, Lorimer Street"
42482207,0,"Marcy Avenue, Wallabout Street"
42482215,6,"Marcy Avenue, Flushing Avenue, Union Avenue"
42482220,0,"Ellery Street, Marcy Avenue"
42482222,1,Marcy Avenue
42482223,1,"Marcy Avenue, Stockton Street"
42482227,3,"Marcy Avenue, Myrtle Avenue"
42482231,1,"Marcy Avenue, Vernon Avenue"
42482234,3,"Marcy Avenue, Willoughby Avenue"
42482236,2,"Marcy Avenue, Pulaski Street"
42482240,1,"Marcy Avenue, DeKalb Avenue"
42482246,1,"Kosciuszko Street, Marcy Avenue"
42482253,2,"Marcy Avenue, Lafayette Avenue"
42482256,0,"Marcy Avenue, Clifton Place"
42482258,1,"Marcy Avenue, Greene Avenue"
42482263,1,"Lexington Avenue, Marcy Avenue"
42482266,1,"Marcy Avenue, Quincy Street"
42482354,4,"Marcy Avenue, Gates Avenue"
42482358,0,"Marcy Avenue, Monroe Street"
42482366,3,"Marcy Avenue, Madison Street"
42482372,1,"Marcy Avenue, Putnam Avenue"
42482378,1,"Marcy Avenue, Jefferson Avenue"
42482381,0,"Marcy Avenue, Hancock Street"
42482385,4,"Marcy Avenue, Halsey Street"
42482388,3,"Marcy Avenue, Macon Street"
42482392,0,Marcy Avenue
42482398,1,"Marcy Avenue, Metropolitan Avenue"
42482403,1,"Marcy Avenue, Grand Street"
42482410,1,Marcy Avenue
42482417,2,"Marcy Avenue, South 2nd Street"
42482424,1,"Marcy Avenue, South 4th Street"
42482429,0,"Marcy Avenue, South 5th Street"
42482433,6,"Marcy Avenue, Broadway"
42482458,2,"Wythe Avenue, North 10th Street"
42482461,4,"Berry Street, North 10th Street"
42482465,0,"Bedford Avenue, North 10th Street"
42482469,1,"Driggs Avenue, North 10th Street"
42482473,0,"Roebling Street, North 10th Street"
42482474,1,"Union Avenue, North 10th Street"
42482506,3,"Thomas S. Boyland Street, MacDougal Street"
42482509,2,"Rockaway Avenue, MacDougal Street"
42482513,2,"MacDougal Street, Mother Gaston Boulevard"
42482516,1,"MacDougal Street, Broadway"
42482543,1,"Ralph Avenue, MacDougal Street"
42482552,1,Jay Street
42482553,2,Concord Street
42482557,0,"Manhattan Bridge, Manhattan Bridge lower level, Concord Street"
42482561,0,Concord Street
42482564,1,"Duffield Street, Concord Street"
42482569,0,"Gold Street, Concord Street"
42482587,2,"65th Street, West 6th Street"
42482589,2,"Avenue O, West 6th Street"
42482591,3,"Avenue P, West 6th Street"
42482593,2,"Kings Highway, West 6th Street"
42482594,1,"Highlawn Avenue, West 6th Street"
42482597,2,"West 6th Street, Avenue S"
42482599,2,"West 6th Street, Avenue T"
42482602,2,"Avenue U, West 6th Street"
42482608,0,"Avenue V, West 6th Street"
42482613,2,"Avenue W, West 6th Street"
42482616,0,"86th Street, West 6th Street"
42482636,1,"West 6th Street, Neptune Avenue"
42482639,0,"Sheepshead Bay Road, West 6th Street"
42482643,2,"4th Avenue, 92nd Street"
42482648,0,"Gelston Avenue, 92nd Street"
42482658,0,"Battery Avenue, 92nd Street"
42482661,0,92nd Street
42482667,4,"92nd Street, 7th Avenue"
42482679,0,"Marine Avenue, Colonial Road, 92nd Street"
42482682,2,"Ridge Boulevard, 92nd Street"
42482708,0,"Sheridan Avenue, Belmont Avenue"
42482712,0,"Sheridan Avenue, Sutter Avenue"
42482724,0,Liberty Avenue
42482725,0,"Glenmore Avenue, Sheridan Avenue"
42482726,0,"Sheridan Avenue, Conduit Boulevard"
42482730,0,"Nichols Avenue, Atlantic Avenue"
42482732,1,"Sheridan Avenue, McKinley Avenue"
42482734,0,"Liberty Avenue, Sheridan Avenue"
42482750,0,Narrows Avenue
42482752,1,"73rd Street, Colonial Road"
42482755,0,"73rd Street, Ridge Boulevard"
42482762,2,"73rd Street, 4th Avenue"
42482774,0,"73rd Street, 7th Avenue, 8th Avenue"
42482778,1,"73rd Street, 10th Avenue"
42482781,0,"73rd Street, 11th Avenue"
42482785,2,"73rd Street, 13th Avenue"
42482788,0,"73rd Street, 14th Avenue"
42482792,0,"73rd Street, 15th Avenue"
42482796,0,"73rd Street, 16th Avenue"
42482802,0,"73rd Street, 17th Avenue"
42482807,0,"73rd Street, 18th Avenue"
42482812,0,"73rd Street, 19th Avenue"
42482815,2,"73rd Street, 20th Avenue"
42482818,0,"73rd Street, 21st Avenue"
42482834,0,7th Avenue
42482841,1,86th Street
42482843,0,"Benson Avenue, Bay 26th Street"
42482848,1,"Bath Avenue, Bay 26th Street"
42482854,0,"Cropsey Avenue, Bay 26th Street"
42482865,0,Broadway
42482869,2,"De Sales Place, Bushwick Avenue"
42482872,0,De Sales Place
42483401,0,Hicks Street
42483407,0,"Hicks Street, President Street"
42483410,1,"Hicks Street, Union Street"
42483412,0,Hicks Street
42483414,0,"Hicks Street, Kane Street"
42483426,0,Hicks Street
42483431,0,"Hicks Street, Warren Street"
42483438,0,"Hicks Street, Old Fulton Street"
42483440,0,"Hicks Street, Doughty Street"
42483450,2,"Hicks Street, Poplar Street"
42483453,0,"Hicks Street, Middagh Street"
42483455,1,"Hicks Street, Cranberry Street"
42483461,1,"Hicks Street, Orange Street"
42483466,2,"Pineapple Street, Hicks Street"
42483468,0,"Clark Street, Hicks Street"
42483469,1,"Hicks Street, Love Lane"
42483473,0,"Hicks Street, Montague Street"
42483475,1,"Remsen Street, Hicks Street"
42483487,1,"Hicks Street, Joralemon Street"
42483496,2,"Hicks Street, State Street"
42483504,14,"Atlantic Avenue, Hicks Street"
42483514,2,"Hicks Street, Amity Street"
42483527,0,Hicks Street
42483535,0,"Hicks Street, Baltic Street"
42483551,2,"Hicks Street, Kane Street"
42483554,2,"Hicks Street, Degraw Street"
42483560,1,"Hicks Street, Union Street"
42483561,0,Hicks Street
42483591,0,"Hicks Street, Luquer Street"
42483596,2,Nelson Street
42483602,1,"Hicks Street, Huntington Street"
42483607,1,"Hicks Street, West 9th Street"
42483616,0,Hicks Street
42483620,2,"Hicks Street, Lorraine Street"
42483640,0,Henry Street
42483674,1,"East 31st Street, Farragut Road"
42483677,2,Glenwood Road
42483682,1,"Flatbush Avenue, East 31st Street"
42483699,0,"Avenue P, East 31st Street"
42483710,1,"Avenue R, East 31st Street"
42483729,4,"Church Avenue, Fairview Place"
42483733,2,"Snyder Avenue, East 31st Street"
42483736,1,"Tilden Avenue, East 31st Street"
42483740,1,"Beverley Road, East 31st Street"
42483745,3,"Clarendon Road, East 31st Street"
42483749,0,"Avenue D, East 31st Street"
42483752,2,"Newkirk Avenue, East 31st Street"
42483759,0,East 31st Street
42483761,0,"Aurelia Court, East 31st Street"
42483764,1,"Avenue I, East 31st Street"
42483768,1,"Avenue J, East 31st Street"
42483772,0,"Avenue K, East 31st Street"
42483778,0,"Avenue L, East 31st Street"
42483782,3,"Avenue M, East 31st Street"
42483785,0,"Avenue N, East 31st Street"
42483800,0,"Ralph Avenue, Mill Lane"
42483804,0,"East 63rd Street, Mill Lane"
42483824,0,"East 55th Street, Mill Lane"
42483834,0,10th Avenue
42483837,1,"38th Street, 13th Avenue"
42483842,0,"38th Street, 14th Avenue"
42483847,1,"38th Street, 15th Avenue"
42483851,0,"38th Street, Dahill Road"
42483860,0,"4th Avenue, 38th Street"
42483971,1,"Stillwell Avenue, 25th Avenue"
42483976,0,"84th Street, 25th Avenue"
42483991,2,"85th Street, 25th Avenue"
42483994,3,"86th Street, 25th Avenue"
42483997,0,"Benson Avenue, 25th Avenue"
42484000,1,"Bath Avenue, 25th Avenue"
42484002,1,"Harway Avenue, 25th Avenue"
42484004,0,"Cropsey Avenue, 25th Avenue"
42484011,1,"Smith Street, Warren Street"
42484013,1,"Hoyt Street, Warren Street"
42484019,1,"4th Avenue, Warren Street"
42484034,0,"Warren Street, Henry Street"
42484037,0,"Clinton Street, Warren Street"
42484039,2,"Warren Street, Court Street"
42484045,0,Columbia Street
42484051,0,"Nevins Street, Warren Street"
42484058,2,"14th Street, 2nd Avenue"
42484061,0,"14th Street, 4th Avenue"
42484069,1,"14th Street, 7th Avenue"
42484070,0,"14th Street, 8th Avenue"
42484079,0,"Adler Place, Hemlock Street"
42484084,0,Bennett Court
42484088,0,"Bennett Court, 72nd Street"
42484100,2,86th Street
42484111,0,"Battery Avenue, Fort Hill Place"
42484144,3,"Metropolitan Avenue, Stewart Avenue"
42484146,2,"Gardner Avenue, Metropolitan Avenue"
42484162,0,"Metropolitan Avenue, River Street"
42484164,1,"Metropolitan Avenue, Wythe Avenue"
42484167,0,"Berry Street, Metropolitan Avenue"
42484171,2,"Bedford Avenue, Metropolitan Avenue"
42484180,2,"Metropolitan Avenue, Driggs Avenue"
42484186,0,"Roebling Street, Metropolitan Avenue"
42484200,1,"Metropolitan Avenue, Union Avenue"
42484205,2,"Metropolitan Avenue, Leonard Street"
42484207,1,"Metropolitan Avenue, Manhattan Avenue"
42484216,1,"Metropolitan Avenue, Olive Street"
42484219,2,"Morgan Avenue, Metropolitan Avenue"
42484221,1,"Metropolitan Avenue, Vandervoort Avenue"
42484235,1,"Kingsland Avenue, Division Place"
42484237,0,"Debevoise Avenue, Division Place"
42484239,2,"Morgan Avenue, Division Place"
42484241,1,"Porter Avenue, Vandervoort Avenue, Division Place"
42484247,0,15th Avenue
42484264,0,"16th Avenue, 61st Street"
42484265,1,"17th Avenue, 61st Street"
42484267,4,"18th Avenue, 61st Street"
42484271,0,"19th Avenue, 61st Street"
42484275,0,"20th Avenue, 61st Street"
42484279,1,"21st Avenue, 61st Street"
42484282,0,"23rd Avenue, 61st Street"
42484286,0,"61st Street, Dahill Road"
42484291,0,2nd Avenue
42484296,2,"4th Avenue, 61st Street"
42484301,2,"7th Avenue, 61st Street"
42484305,3,"61st Street, 8th Avenue"
42484308,0,"10th Avenue, 61st Street"
42484311,4,"11th Avenue, 61st Street"
42484317,0,"13th Avenue, 61st Street"
42484319,0,"14th Avenue, 61st Street"
42484323,0,"15th Avenue, 61st Street"
42484334,0,"Paerdegat 3rd Street, Paerdegat Avenue North"
42484339,0,Tilden Avenue
42484343,0,"George Street, Evergreen Avenue"
42484345,1,"Central Avenue, George Street"
42484348,0,"Wilson Avenue, George Street"
42484352,1,Knickerbocker Avenue
42484376,0,"Brighton 4th Terrace, Brighton 4th Street"
42484382,3,"Brighton 4th Street, Neptune Avenue"
42484390,0,"Brighton 4th Street, Ocean View Avenue"
42484397,3,"Brighton Beach Avenue, Brighton 4th Street"
42484402,1,"Brightwater Court, Brighton 4th Street"
42484410,0,"Paerdegat 9th Street, Paerdegat Avenue North"
42484414,0,"East 69th Street, Avenue N"
42484415,0,"East 69th Street, Avenue T"
42484418,0,"East 69th Street, Veterans Avenue"
42484420,0,"Avenue U, East 69th Street"
42484421,0,"East 69th Street, Avenue V"
42484422,0,"East 69th Street, Avenue W"
42484423,0,"East 69th Street, Avenue X"
42484425,1,"East 69th Street, Avenue Y"
42484429,0,"East 69th Street, Avenue L"
42484430,0,"Avenue M, East 69th Street"
42484432,1,"Atlantic Avenue, Agate Court"
42484434,0,Agate Court
42484436,0,"Williams Avenue, Anna Court, Will Place"
42484451,3,Park Circle
42484478,0,Bay Cliff Terrace
42484481,0,"Bay Cliff Terrace, 68th Street"
42484483,1,Clarkson Avenue
42484484,3,"Linden Boulevard, East 45th Street"
42484486,0,"Church Avenue, East 45th Street"
42484489,3,"Snyder Avenue, East 45th Street"
42484493,0,East 45th Street
42484498,0,"Clarendon Road, East 45th Street"
42484500,1,"Avenue D, East 45th Street"
42484503,0,"Foster Avenue, East 45th Street"
42484504,1,"East 45th Street, Farragut Road"
42484506,1,"East 45th Street, Glenwood Road"
42484515,0,"Glendale Court, East 45th Street"
42484520,0,"Avenue H, East 45th Street"
42484526,0,"Avenue I, East 45th Street"
42484529,0,"Avenue J, Kings Highway"
42484535,0,"Avenue K, East 45th Street"
42484539,2,"Flatlands Avenue, East 45th Street, Avenue L"
42484547,0,"Avenue M, East 45th Street"
42484550,0,"Avenue N, East 45th Street"
42484563,1,"Rutland Road, East 45th Street"
42484565,0,Winthrop Street
42484582,1,"Oak Street, West Street"
42484587,1,Franklin Street
42484602,0,"East 21st Street, Albemarle Terrace"
42484604,0,Albemarle Terrace
42484686,2,"Caton Avenue, Dahill Road"
42484689,2,"Caton Avenue, McDonald Avenue"
42484695,1,"Caton Avenue, East 2nd Street"
42484698,0,"East 3rd Street, Caton Avenue"
42484700,1,"Caton Avenue, East 4th Street"
42484702,0,"East 5th Street, Caton Avenue"
42484705,1,"Ocean Parkway, Caton Avenue"
42484719,0,"Ocean Parkway, Caton Avenue"
42484722,1,"East 7th Street, Caton Avenue"
42484739,0,"Caton Avenue, East 8th Street"
42484744,4,"Coney Island Avenue, Caton Avenue"
42484747,1,Caton Avenue
42484753,3,"Caton Avenue, Westminster Road"
42484757,3,"Rugby Road, Caton Avenue"
42484759,1,Caton Avenue
42484762,1,"Caton Avenue, East 16th Street"
42484766,1,Caton Avenue
42484770,0,Caton Avenue
42484773,1,"East 18th Street, Caton Avenue"
42484776,1,"Caton Avenue, Saint Pauls Place"
42484782,3,"Caton Avenue, Ocean Avenue"
42484786,2,"Caton Avenue, East 21st Street"
42484790,8,"Flatbush Avenue, Caton Avenue"
42484796,7,"Linden Boulevard, Bedford Avenue, Caton Avenue"
42484806,0,Atlantic Avenue
42484822,1,"Poly Place, 14th Avenue, Cropsey Avenue"
42484827,0,"Poly Place, 7th Avenue"
42484854,0,"Van Sinderen Avenue, Belmont Avenue"
42484859,3,"Hinsdale Street, Belmont Avenue"
42484862,0,"Williams Avenue, Belmont Avenue"
42484865,1,"Alabama Avenue, Belmont Avenue"
42484868,1,"Georgia Avenue, Belmont Avenue"
42484870,0,"Sheffield Avenue, Belmont Avenue"
42484873,7,"Pennsylvania Avenue, Belmont Avenue"
42484876,1,"New Jersey Avenue, Belmont Avenue"
42484879,0,"Vermont Street, Belmont Avenue"
42484887,1,"Hendrix Street, Belmont Avenue"
42484889,0,"Schenck Avenue, Belmont Avenue"
42484891,3,"Barbey Street, Belmont Avenue"
42484893,0,"Jerome Street, Belmont Avenue"
42484896,0,"Warwick Street, Belmont Avenue"
42484899,0,"Ashford Street, Belmont Avenue"
42484902,2,"Cleveland Street, Belmont Avenue"
42484905,3,"Elton Street, Belmont Avenue"
42484910,0,"Essex Street, Belmont Avenue"
42484914,1,"Shepherd Avenue, Belmont Avenue"
42484919,0,"Berriman Street, Belmont Avenue"
42484924,0,"Atkins Avenue, Belmont Avenue"
42484928,0,"Milford Street, Belmont Avenue"
42484930,0,"Logan Street, Belmont Avenue"
42484932,0,"Fountain Avenue, Belmont Avenue"
42484934,0,"Crystal Street, Belmont Avenue"
42484940,0,"Chestnut Street, Belmont Avenue"
42484942,5,"Euclid Avenue, Belmont Avenue"
42484948,0,"Pine Street, Belmont Avenue"
42484954,1,"Hemlock Street, Belmont Avenue"
42484958,1,"Autumn Avenue, Belmont Avenue"
42484963,1,"Lincoln Avenue, Belmont Avenue"
42484968,0,Belmont Avenue
42484982,4,"Rockaway Avenue, Belmont Avenue"
42484984,1,"Thatford Avenue, Belmont Avenue"
42484985,2,"Osborn Street, Belmont Avenue"
42484987,1,Belmont Avenue
42484988,0,"Christopher Avenue, Belmont Avenue"
42484989,0,"Belmont Avenue, Sackman Street"
42484991,1,"Powell Street, Belmont Avenue"
42484992,1,Junius Street
42484998,1,Belmont Avenue
42485004,0,"Kossuth Place, Patchen Avenue, Lafayette Avenue"
42485007,1,"Van Buren Street, Patchen Avenue"
42485010,3,"Patchen Avenue, Greene Avenue"
42485012,3,"Lexington Avenue, Patchen Avenue"
42485014,1,"Quincy Street, Patchen Avenue"
42485016,5,"Patchen Avenue, Gates Avenue"
42485017,1,"Monroe Street, Patchen Avenue"
42485022,1,"Patchen Avenue, Madison Street"
42485027,2,"Putnam Avenue, Patchen Avenue"
42485030,2,"Patchen Avenue, Jefferson Avenue"
42485033,2,"Hancock Street, Patchen Avenue"
42485035,2,"Halsey Street, Patchen Avenue"
42485041,0,"Patchen Avenue, Macon Street"
42485047,0,"Patchen Avenue, MacDonough Street"
42485052,3,"Decatur Street, Patchen Avenue"
42485057,2,"Bainbridge Street, Patchen Avenue"
42485061,0,Patchen Avenue
42485076,1,"Anna Court, Will Place, Stanley Avenue"
42485079,1,"Flatbush Avenue, Maple Street"
42485081,3,"Maple Street, Bedford Avenue"
42485084,2,"Maple Street, Rogers Avenue"
42485089,3,"Maple Street, New York Avenue"
42485098,0,"Maple Street, Brooklyn Avenue"
42485103,1,"Maple Street, Troy Avenue"
42485107,1,"Maple Street, Schenectady Avenue"
42485112,2,"East 48th Street, Maple Street"
42485115,1,Utica Avenue
42485124,0,"Warwick Street, Wortman Avenue"
42485127,0,"Cozine Avenue, Warwick Street"
42485133,0,"Warwick Street, New Lots Avenue"
42485145,1,"Warwick Street, Arlington Avenue"
42485154,3,"Liberty Avenue, Warwick Street"
42485156,1,"Warwick Street, Glenmore Avenue"
42485158,2,"Pitkin Avenue, Warwick Street"
42485161,0,"Warwick Street, Sutter Avenue"
42485164,0,"Warwick Street, Blake Avenue"
42485166,0,"Warwick Street, Dumont Avenue"
42485169,0,New Lots Avenue
42485175,1,Herkimer Street
42485177,0,"Atlantic Avenue, Gunther Place"
42485181,0,"Jackie Robinson Parkway, Bulwer Place"
42485187,0,"Highland Boulevard, Bulwer Place"
42485188,0,"Crosby Avenue, Bulwer Place"
42485196,2,"Narrows Avenue, 77th Street"
42485198,0,"Colonial Road, 77th Street"
42485199,1,"Ridge Boulevard, 77th Street"
42485203,2,"4th Avenue, 77th Street"
42485205,0,7th Avenue
42485207,0,"10th Avenue, 77th Street"
42485210,0,"11th Avenue, 77th Street"
42485214,1,"13th Avenue, 77th Street"
42485215,0,"14th Avenue, 77th Street"
42485218,0,"15th Avenue, 77th Street"
42485222,1,"16th Avenue, 77th Street"
42485226,1,"17th Avenue, 77th Street"
42485229,2,"77th Street, 18th Avenue"
42485232,1,"19th Avenue, 77th Street"
42485235,1,"77th Street, 20th Avenue"
42485238,1,"21st Avenue, 77th Street"
42485246,0,Marine Avenue
42485248,0,"Ridge Boulevard, 94th Street"
42485251,0,"4th Avenue, 94th Street"
42485252,0,94th Street
42485253,0,Marine Avenue
42485255,0,"Riverdale Avenue, Thatford Avenue"
42485256,1,Newport Street
42485258,0,"Thatford Avenue, Lott Avenue"
42485261,0,Thatford Avenue
42485263,1,"Pitkin Avenue, Thatford Avenue"
42485265,0,Thatford Avenue
42485267,0,"East 7th Street, Foster Avenue"
42485268,0,"East 7th Street, Avenue H"
42485270,0,East 7th Street
42485273,0,East 7th Street
42485276,1,"East 7th Street, Avenue I"
42485278,0,"East 7th Street, Avenue J"
42485279,0,"East 7th Street, Avenue K"
42485282,0,"East 7th Street, Avenue L"
42485287,0,"East 7th Street, Avenue M"
42485290,1,East 7th Street
42485293,0,"East 7th Street, Avenue N"
42485295,2,"East 7th Street, Avenue O"
42485296,3,"East 7th Street, Avenue P"
42485300,1,"East 7th Street, Kings Highway"
42485304,0,"East 7th Street, Avenue R"
42485307,1,"East 7th Street, Avenue S"
42485310,0,"East 7th Street, Avenue T"
42485311,2,"East 7th Street, Avenue U"
42485314,0,"East 7th Street, Avenue V"
42485317,0,"East 7th Street, Gravesend Neck Road"
42485320,0,"East 7th Street, Avenue W"
42485325,0,"Lancaster Avenue, East 7th Street"
42485330,1,"East 7th Street, Avenue X"
42485332,0,East 7th Street
42485336,0,"East 7th Street, Dunne Court"
42485339,1,"East 7th Street, Avenue Y"
42485343,0,East 7th Street
42485348,0,East 7th Street
42485354,1,"East 7th Street, Avenue Z"
42485359,1,East 7th Street
42485368,0,East 7th Street
42485376,0,Kermit Place
42485379,1,East 7th Street
42485383,3,"Church Avenue, East 7th Street"
42485385,1,"East 7th Street, Beverley Road"
42485389,0,"East 7th Street, Avenue C"
42485394,0,"Ditmas Avenue, East 7th Street"
42485401,2,18th Avenue
42485408,0,"Reeve Place, East 7th Street"
42485411,1,"Greenwood Avenue, East 7th Street"
42485416,0,Ocean Parkway
42485424,0,Cox Place
42485437,0,West 22nd Street
42485467,0,"Rugby Road, Waldorf Court"
42485468,0,Waldorf Court
42485473,0,Waldorf Court
42485476,0,"East 17th Street, Waldorf Court"
42485480,0,70th Street
42485482,0,"Narrows Avenue, 70th Street"
42485485,0,"Louise Terrace, 70th Street"
42485491,0,"Colonial Road, 70th Street"
42485495,1,70th Street
42485503,0,"Perry Terrace, 70th Street"
42485509,0,Ridge Boulevard
42485520,0,"Ovington Avenue, 7th Avenue"
42485524,2,"8th Avenue, 70th Street"
42485531,0,"10th Avenue, 70th Street"
42485534,1,"11th Avenue, 70th Street"
42485539,1,"13th Avenue, 70th Street"
42485542,0,"14th Avenue, 70th Street"
42485546,1,"15th Avenue, 70th Street"
42485555,1,"16th Avenue, 70th Street"
42485568,0,"17th Avenue, 70th Street"
42485579,0,"70th Street, 18th Avenue"
42485589,0,"70th Street, 19th Avenue"
42485595,0,"20th Avenue, 70th Street"
42485600,1,"21st Avenue, 70th Street"
42485616,0,Herkimer Street
42485618,0,"Atlantic Avenue, Hunterfly Place"
42485640,0,"Henry Street, Montague Street"
42485643,4,"Clinton Street, Montague Street"
